journal_entry_id,posting_date,prepared_by,entry_date,description
1545321,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545322,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545323,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545324,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545325,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545326,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545327,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545328,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545329,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545330,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545331,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545332,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545333,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545334,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545335,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545336,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545337,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545338,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545339,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545340,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545341,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545342,2024-02-07,TREPAT-TS2\DSONIAT,2024-02-07,
1545343,2024-02-07,TREPAT-TS2\DSONIAT,2024-02-07,
1545344,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545345,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545346,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545347,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545348,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545349,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545350,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545351,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545352,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545353,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545354,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545355,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545356,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545357,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545358,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545359,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545360,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545361,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545362,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545363,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545364,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545365,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545366,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545367,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545368,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545369,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545370,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545371,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545372,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545373,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545374,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545375,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545376,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545377,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545378,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545379,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545380,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545381,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545382,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545383,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545384,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545385,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545386,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545387,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545388,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545389,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545390,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545391,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545392,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545393,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545394,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545395,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545396,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545397,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545398,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545399,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545400,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545401,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545402,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545403,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545404,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545405,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545406,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545407,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545408,2024-02-07,TREPAT-TS2\DRESPFACTURACION,2024-02-07,
1545409,2024-02-07,TREPAT-TS2\DRESPFACTURACION,2024-02-07,
1545410,2024-02-05,TREPAT-TS2\DANAM,2024-02-05,
1545411,2024-02-07,TREPAT-TS2\DANAM,2024-02-07,
1545412,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545413,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545414,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545415,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545416,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545417,2024-01-24,TREPAT-TS2\DMARIAC,2024-01-24,
1545418,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545419,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545420,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545421,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545422,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545423,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545424,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545425,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545426,2024-02-07,TREPAT-TS2\DCONTACLIENTES,2024-02-07,
1545427,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545428,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545429,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545430,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545431,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545432,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545433,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545434,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545435,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545436,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545437,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545438,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545439,2024-02-07,TREPAT-TS2\DCONTACLIENTES,2024-02-07,
1545440,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545441,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545442,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545443,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545444,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545445,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545446,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545447,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545448,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545449,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545450,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545451,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545452,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545453,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545454,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545455,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545456,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545457,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545458,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545459,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545460,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545461,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545462,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545463,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545464,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545465,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545466,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545467,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545468,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545469,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545470,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545471,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545472,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545473,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545474,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545475,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545476,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545477,2024-01-31,TREPAT-TS2\DMARIAC,2024-01-31,
1545478,2024-02-07,TREPAT-TS2\DRESPFACTURACION,2024-02-07,
1545479,2024-02-07,TREPAT-TS2\DRESPFACTURACION,2024-02-07,
1545480,2024-02-07,TREPAT-TS2\DISABELP,2024-02-07,
1545481,2024-02-07,TREPAT-TS2\DISABELP,2024-02-07,
1545482,2024-02-07,TREPAT-TS2\DTONYI,2024-02-07,
1545483,2024-02-07,TREPAT-TS2\DTONYI,2024-02-07,
1545484,2024-02-07,TREPAT-TS2\DMARIBELR,2024-02-07,
1545485,2024-02-07,TREPAT-TS2\DMARIBELR,2024-02-07,
1545486,2024-02-07,TREPAT-TS2\DMARIBELR,2024-02-07,
1545487,2024-02-07,TREPAT-TS2\DMARIBELR,2024-02-07,
1545488,2024-02-07,TREPAT-TS2\DMARIBELR,2024-02-07,
1545489,2024-02-07,TREPAT-TS2\DMARIBELR,2024-02-07,
1545490,2024-02-07,TREPAT-TS2\DTONYI,2024-02-07,
1545491,2024-02-07,TREPAT-TS2\DTONYI,2024-02-07,
1545492,2024-02-07,TREPAT-TS2\DISABELP,2024-02-07,
1545493,2024-02-07,TREPAT-TS2\DRESPFACTURACION,2024-02-07,
1545494,2024-02-07,TREPAT-TS2\DRESPFACTURACION,2024-02-07,
1545495,2024-02-07,TREPAT-TS2\DSONIAT,2024-02-07,
1545496,2024-02-07,TREPAT-TS2\DSONIAT,2024-02-07,
1545497,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545498,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545499,2024-02-07,TREPAT-TS2\DSONIAT,2024-02-07,
1545500,2024-02-07,TREPAT-TS2\DSONIAT,2024-02-07,
1545501,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545502,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545503,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545504,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545505,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545506,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545507,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545508,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545509,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545510,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545511,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545512,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545513,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545514,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545515,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545516,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545517,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545518,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545519,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545520,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545521,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545522,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545523,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545524,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545525,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545526,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545527,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545528,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545529,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545530,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545531,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545532,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545533,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545534,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545535,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545536,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545537,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545538,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545539,2024-02-07,TREPAT-TS2\DTONYI,2024-02-07,
1545540,2024-02-07,TREPAT-TS2\DTONYI,2024-02-07,
1545541,2024-02-01,TREPAT-TS2\DBEATRIZM,2024-02-01,
1545542,2024-02-01,TREPAT-TS2\DBEATRIZM,2024-02-01,
1545543,2024-02-05,TREPAT-TS2\DBEATRIZM,2024-02-05,
1545544,2024-02-07,TREPAT-TS2\DMARIBELR,2024-02-07,
1545545,2024-02-07,TREPAT-TS2\DMARIBELR,2024-02-07,
1545546,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545547,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545548,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545549,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545550,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545551,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545552,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545553,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545554,2024-01-26,TREPAT-TS2\DBEATRIZM,2024-01-26,
1545555,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545556,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545557,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545558,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545559,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545560,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545561,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545562,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545563,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545564,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545565,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545566,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545567,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545568,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545569,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545570,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545571,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545572,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545573,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545574,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545575,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545576,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545577,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545578,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545579,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545580,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545581,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545582,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545583,2024-02-07,TREPAT-TS2\DMARIBELR,2024-02-07,
1545584,2024-02-07,TREPAT-TS2\DMARIBELR,2024-02-07,
1545585,2024-02-05,TREPAT-TS2\DBEATRIZM,2024-02-05,
1545586,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545587,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545588,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545589,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545590,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545591,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545592,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545593,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545594,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545595,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545596,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545597,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545598,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545599,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545600,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545601,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545602,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545603,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545604,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545605,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545606,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545607,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545608,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545609,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545610,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545611,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545612,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545613,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545614,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545615,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545616,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545617,2024-02-07,TREPAT-TS2\DSONIAT,2024-02-07,
1545618,2024-02-07,TREPAT-TS2\DSONIAT,2024-02-07,
1545619,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545620,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545621,2024-02-07,TREPAT-TS2\DTONYI,2024-02-07,
1545622,2024-02-07,TREPAT-TS2\DTONYI,2024-02-07,
1545623,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545624,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545625,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545626,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545627,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545628,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545629,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545630,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545631,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545632,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545633,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545634,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545635,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545636,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545637,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545638,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545639,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545640,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545641,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545642,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545643,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545644,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545645,2024-02-07,TREPAT-TS2\DMARIBELR,2024-02-07,
1545646,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545647,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545648,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545649,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545650,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545651,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545652,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545653,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545654,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545655,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545656,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545657,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545658,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545659,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545660,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545661,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545662,2024-02-07,TREPAT-TS2\DTONYI,2024-02-07,
1545663,2024-02-07,TREPAT-TS2\DTONYI,2024-02-07,
1545664,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545665,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545666,2024-02-07,TREPAT-TS2\DRESPFACTURACION,2024-02-07,
1545667,2024-02-07,TREPAT-TS2\DRESPFACTURACION,2024-02-07,
1545668,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545669,2024-02-07,TREPAT-TS2\ADMINTD,2024-02-07,
1545670,2024-02-07,TREPAT-TS2\DCONTACLIENTES,2024-02-07,
1545671,2024-02-07,TREPAT-TS2\DCONTACLIENTES,2024-02-07,
1545672,2024-02-07,TREPAT-TS2\DCONTACLIENTES,2024-02-07,
1545673,2024-02-07,TREPAT-TS2\DCONTACLIENTES,2024-02-07,
1545674,2024-02-08,TREPAT-TS2\ADMINTD,2024-02-08,
1545675,2024-02-08,TREPAT-TS2\ADMINTD,2024-02-08,
1545676,2024-02-08,TREPAT-TS2\ADMINTD,2024-02-08,
1545677,2024-02-08,TREPAT-TS2\ADMINTD,2024-02-08,
1545678,2024-02-08,TREPAT-TS2\ADMINTD,2024-02-08,
1545679,2024-02-08,TREPAT-TS2\ADMINTD,2024-02-08,
1545680,2024-02-07,TREPAT-TS2\DCRISTINAC,2024-02-07,
1545681,2024-02-07,TREPAT-TS2\DCRISTINAC,2024-02-07,
1545682,2024-02-07,TREPAT-TS2\DBEATRIZM,2024-02-07,
1545683,2024-02-07,TREPAT-TS2\DBEATRIZM,2024-02-07,
1545684,2024-02-08,TREPAT-TS2\DMARIBELR,2024-02-08,
1545685,2024-02-08,TREPAT-TS2\DMARIBELR,2024-02-08,
1545686,2024-02-06,TREPAT-TS2\DCONTACLIENTES,2024-02-06,
1545687,2024-02-08,TREPAT-TS2\DMARIBELR,2024-02-08,
1545688,2024-02-08,TREPAT-TS2\DMARIBELR,2024-02-08,
1545689,2024-02-07,TREPAT-TS2\DCONTACLIENTES,2024-02-07,
1545690,2024-02-07,TREPAT-TS2\DCONTACLIENTES,2024-02-07,
1545691,2024-02-01,TREPAT-TS2\DCONTACLIENTES,2024-02-01,
1545692,2024-02-08,TREPAT-TS2\DCONTACLIENTES,2024-02-08,
1545693,2024-02-08,TREPAT-TS2\ADMINTD,2024-02-08,
1545694,2024-02-08,TREPAT-TS2\ADMINTD,2024-02-08,
1545695,2024-02-08,TREPAT-TS2\ADMINTD,2024-02-08,
1545696,2024-02-08,TREPAT-TS2\ADMINTD,2024-02-08,
1545697,2024-02-08,TREPAT-TS2\DCONTACLIENTES,2024-02-08,
1545698,2024-02-08,TREPAT-TS2\ADMINTD,2024-02-08,
1545699,2024-02-08,TREPAT-TS2\ADMINTD,2024-02-08,
1545700,2024-02-08,TREPAT-TS2\ADMINTD,2024-02-08,
1545701,2024-02-08,TREPAT-TS2\ADMINTD,2024-02-08,
1545702,2024-02-08,TREPAT-TS2\DTONYI,2024-02-08,
1545703,2024-02-08,TREPAT-TS2\DTONYI,2024-02-08,
1545704,2024-02-08,TREPAT-TS2\DSECRETARIACOMERCIAL,2024-02-08,
1545705,2024-02-08,TREPAT-TS2\DSECRETARIACOMERCIAL,2024-02-08,
