journal_entry_id,journal_id,entry_date,entry_time,posting_date,reversal_date,effective_date,description,reference_number,source,entry_type,recurring_entry,manual_entry,adjustment_entry,prepared_by,approved_by,approval_date,entry_status,total_debit_amount,total_credit_amount,line_count,fiscal_year,period_number,user_defined_01,user_defined_02,user_defined_03
9335,,,,2024-02-09,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
9336,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9336,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9336,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9336,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9336,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9337,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9337,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9337,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9338,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9338,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9338,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9339,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9339,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9339,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9340,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9340,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9340,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9341,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9341,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9341,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9342,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9342,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9343,,,,2024-01-12,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
9343,,,,2024-01-12,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
9344,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9344,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9344,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9345,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9345,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9345,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9346,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9346,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9346,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9347,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9347,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9347,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9348,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9348,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9348,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9349,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9349,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9350,,,,2024-02-08,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9350,,,,2024-02-08,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9350,,,,2024-02-08,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9350,,,,2024-02-08,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9351,,,,2024-02-06,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9352,,,,2024-02-07,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9352,,,,2024-02-07,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9352,,,,2024-02-07,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9352,,,,2024-02-07,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9352,,,,2024-02-07,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9352,,,,2024-02-07,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9352,,,,2024-02-07,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9352,,,,2024-02-07,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9353,,,,2024-02-08,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9353,,,,2024-02-08,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9353,,,,2024-02-08,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9353,,,,2024-02-08,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9353,,,,2024-02-08,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9353,,,,2024-02-08,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9353,,,,2024-02-08,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9353,,,,2024-02-08,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9354,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9354,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9354,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9355,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9355,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9355,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9356,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9356,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9356,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9357,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9358,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9358,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9358,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9358,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9358,,,,2024-02-12,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9359,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9359,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9359,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9360,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9360,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9360,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9360,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9360,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9360,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9360,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9361,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9361,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9361,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9362,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9362,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9362,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9363,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9363,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9363,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9363,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9363,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9363,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9363,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9364,,,,2024-02-13,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
9364,,,,2024-02-13,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
9364,,,,2024-02-13,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
9365,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9365,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9365,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9365,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9365,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9365,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9365,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9365,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9366,,,,2024-01-28,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9366,,,,2024-01-28,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9366,,,,2024-01-28,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9366,,,,2024-01-28,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9366,,,,2024-01-28,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9366,,,,2024-01-28,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9366,,,,2024-01-28,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9366,,,,2024-01-28,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9367,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9367,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9367,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9368,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9368,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9368,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9369,,,,2024-02-13,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
9369,,,,2024-02-13,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
9370,,,,2024-01-25,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
9370,,,,2024-01-25,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
9370,,,,2024-01-25,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
9371,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9371,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9371,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9372,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9372,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9372,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9373,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9373,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9373,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9373,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9373,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9373,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9373,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9373,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9373,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9373,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9373,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9373,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9373,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9373,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9373,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9374,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9374,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9374,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9374,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9374,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9374,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9374,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9374,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9374,,,,2024-02-14,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
9375,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9375,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9375,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9376,,,,2024-01-31,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
9376,,,,2024-01-31,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
9376,,,,2024-01-31,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
9377,,,,2024-01-27,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9377,,,,2024-01-27,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9377,,,,2024-01-27,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9378,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9378,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9378,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9378,,,,2024-02-09,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9379,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9379,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9379,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9379,,,,2024-02-13,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9380,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
9380,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
9380,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
9380,,,,2024-01-31,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
9381,,,,2024-01-05,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9381,,,,2024-01-05,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
9382,,,,2024-01-29,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9382,,,,2024-01-29,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9382,,,,2024-01-29,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9382,,,,2024-01-29,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9382,,,,2024-01-29,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9382,,,,2024-01-29,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9382,,,,2024-01-29,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9382,,,,2024-01-29,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9382,,,,2024-01-29,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9382,,,,2024-01-29,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9382,,,,2024-01-29,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9382,,,,2024-01-29,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9382,,,,2024-01-29,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
9382,,,,2024-01-29,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
