journal_entry_id,posting_date,prepared_by
252-123745,45352.0,sanchez
252-123746,45352.0,sanchez
252-123747,45352.0,sanchez
252-123748,45352.0,sanchez
252-123749,45352.0,sanchez
252-123750,45352.0,sanchez
252-123751,45352.0,sanchez
252-123752,45352.0,sanchez
252-123753,45352.0,sanchez
252-123754,45352.0,sanchez
252-123755,45352.0,sanchez
252-123756,45352.0,sanchez
252-123757,45352.0,sanchez
252-123758,45352.0,sanchez
252-123759,45352.0,sanchez
252-123760,45352.0,sanchez
252-123761,45352.0,sanchez
252-123762,45352.0,sanchez
252-123763,45352.0,sanchez
252-123764,45352.0,sanchez
252-123765,45352.0,sanchez
252-123766,45352.0,sanchez
252-123767,45352.0,sanchez
252-123768,45352.0,sanchez
252-123769,45352.0,sanchez
252-123770,45352.0,sanchez
252-123771,45352.0,sanchez
252-123772,45352.0,sanchez
252-123773,45352.0,sanchez
252-123774,45352.0,sanchez
252-123775,45352.0,sanchez
252-123776,45352.0,sanchez
252-123777,45352.0,sanchez
252-123778,45352.0,sanchez
252-123779,45352.0,sanchez
252-123780,45352.0,sanchez
252-123781,45352.0,sanchez
252-123782,45352.0,sanchez
252-123783,45352.0,sanchez
252-123784,45352.0,sanchez
252-123785,45352.0,sanchez
252-123786,45352.0,sanchez
252-123787,45352.0,sanchez
252-123788,45352.0,sanchez
252-123789,45352.0,sanchez
252-123790,45351.0,
252-123791,45351.0,
252-123792,45351.0,
252-123793,45351.0,
252-123794,45351.0,
252-123795,45351.0,
252-123796,45351.0,
252-123797,45351.0,
252-123798,45351.0,
252-123799,45351.0,
252-123800,45351.0,
252-123801,45351.0,
252-123802,45351.0,
252-123803,45351.0,
252-123804,45351.0,
252-123805,45351.0,
252-123806,45351.0,
252-123807,45351.0,
252-123808,45351.0,
252-123809,45351.0,
252-123810,45351.0,
252-123811,45351.0,
252-123812,45351.0,
252-123813,45351.0,
252-123814,45351.0,
252-123815,45352.0,dominguez
252-123816,45352.0,dominguez
252-123817,45352.0,dominguez
252-123818,45352.0,dominguez
252-123819,45352.0,dominguez
252-123820,45352.0,dominguez
252-123821,45352.0,dominguez
252-123822,45352.0,dominguez
252-123823,45352.0,dominguez
252-123824,45352.0,dominguez
252-123825,45352.0,dominguez
252-123826,45352.0,dominguez
252-123827,45352.0,dominguez
252-123828,45352.0,dominguez
252-123829,45355.0,elzhana.piperkova
252-123830,45355.0,elzhana.piperkova
252-123831,45355.0,elzhana.piperkova
252-123832,45355.0,elzhana.piperkova
252-123833,45355.0,elzhana.piperkova
252-123834,45355.0,elzhana.piperkova
252-123835,45355.0,elzhana.piperkova
252-123836,45355.0,elzhana.piperkova
252-123837,45355.0,elzhana.piperkova
252-123838,45351.0,
252-123839,45355.0,erastus.waigwa-kinyu
252-123840,45355.0,erastus.waigwa-kinyu
252-123841,45355.0,erastus.waigwa-kinyu
252-123842,45355.0,erastus.waigwa-kinyu
252-123843,45355.0,erastus.waigwa-kinyu
252-123844,45355.0,erastus.waigwa-kinyu
252-123845,45355.0,erastus.waigwa-kinyu
252-123846,45355.0,erastus.waigwa-kinyu
252-123847,45355.0,erastus.waigwa-kinyu
252-123848,45351.0,
252-123849,45352.0,sanchez
252-123850,45351.0,
252-123851,45352.0,sanchez
252-123852,45351.0,
252-123853,45352.0,sanchez
252-123854,45351.0,
252-123855,45352.0,sanchez
252-123856,45351.0,
252-123857,45351.0,
252-123858,45351.0,
252-123859,45351.0,
252-123860,45351.0,
252-123861,45351.0,
252-123862,45351.0,
252-123863,45351.0,
252-123864,45351.0,
252-123865,45352.0,sanchez
252-123866,45352.0,sanchez
252-123867,45352.0,sanchez
252-123868,45352.0,sanchez
252-123869,45351.0,
252-123870,45351.0,
252-123871,45351.0,
252-123872,45352.0,sanchez
252-123873,45352.0,sanchez
252-123874,45351.0,
252-123875,45351.0,
252-123876,45351.0,
252-123877,45351.0,
252-123878,45352.0,sanchez
252-123879,45352.0,sanchez
252-123880,45351.0,
252-123881,45351.0,
252-123882,45351.0,
252-123883,45351.0,
252-123884,45351.0,
252-123885,45352.0,sanchez
252-123886,45352.0,sanchez
252-123887,45352.0,sanchez
252-123888,45352.0,sanchez
252-123889,45352.0,sanchez
252-123890,45351.0,
252-123891,45352.0,sanchez
252-123892,45351.0,
252-123893,45352.0,sanchez
252-123894,45351.0,
252-123895,45352.0,sanchez
252-123896,45351.0,
252-123897,45352.0,sanchez
252-123898,45351.0,
252-123899,45352.0,sanchez
252-123900,45351.0,
252-123901,45352.0,sanchez
252-123902,45351.0,
252-123903,45352.0,sanchez
252-123904,45351.0,
252-123905,45352.0,sanchez
252-123906,45351.0,
252-123907,45351.0,
252-123908,45356.0,elzhana.piperkova
252-123909,45356.0,elzhana.piperkova
252-123910,45356.0,elzhana.piperkova
252-123911,45356.0,elzhana.piperkova
252-123912,45356.0,elzhana.piperkova
252-123913,45356.0,elzhana.piperkova
252-123914,45356.0,elzhana.piperkova
252-123915,45356.0,elzhana.piperkova
252-123916,45356.0,elzhana.piperkova
252-123917,45356.0,elzhana.piperkova
252-123918,45356.0,elzhana.piperkova
252-123919,45356.0,elzhana.piperkova
252-123920,45356.0,elzhana.piperkova
252-123921,45356.0,elzhana.piperkova
252-123922,45356.0,elzhana.piperkova
252-123923,45356.0,elzhana.piperkova
252-123924,45356.0,elzhana.piperkova
252-123925,45356.0,elzhana.piperkova
252-123926,45356.0,elzhana.piperkova
252-123927,45356.0,elzhana.piperkova
252-123928,45356.0,elzhana.piperkova
252-123929,45356.0,elzhana.piperkova
252-123930,45356.0,elzhana.piperkova
252-123931,45356.0,elzhana.piperkova
252-123932,45356.0,elzhana.piperkova
252-123933,45356.0,elzhana.piperkova
252-123934,45356.0,elzhana.piperkova
252-123935,45351.0,
252-123936,45352.0,sanchez
252-123937,45356.0,erastus.waigwa-kinyu
252-123938,45356.0,erastus.waigwa-kinyu
252-123939,45356.0,erastus.waigwa-kinyu
252-123940,45356.0,erastus.waigwa-kinyu
252-123941,45356.0,erastus.waigwa-kinyu
252-123942,45356.0,erastus.waigwa-kinyu
252-123943,45356.0,erastus.waigwa-kinyu
252-123944,45356.0,erastus.waigwa-kinyu
252-123945,45356.0,erastus.waigwa-kinyu
252-123946,45356.0,erastus.waigwa-kinyu
252-123947,45356.0,erastus.waigwa-kinyu
252-123948,45356.0,erastus.waigwa-kinyu
252-123949,45356.0,erastus.waigwa-kinyu
252-123950,45356.0,erastus.waigwa-kinyu
252-123951,45356.0,erastus.waigwa-kinyu
252-123952,45356.0,erastus.waigwa-kinyu
252-123953,45356.0,erastus.waigwa-kinyu
252-123954,45356.0,erastus.waigwa-kinyu
252-123955,45356.0,erastus.waigwa-kinyu
252-123956,45356.0,erastus.waigwa-kinyu
252-123957,45356.0,erastus.waigwa-kinyu
252-123958,45356.0,erastus.waigwa-kinyu
252-123959,45356.0,erastus.waigwa-kinyu
252-123960,45356.0,erastus.waigwa-kinyu
252-123961,45356.0,erastus.waigwa-kinyu
252-123962,45356.0,erastus.waigwa-kinyu
252-123963,45356.0,erastus.waigwa-kinyu
252-123964,,erastus.waigwa-kinyu
252-123965,45351.0,
252-123966,45352.0,sanchez
252-123967,45351.0,
252-123968,45351.0,
252-123969,45352.0,sanchez
252-123970,45351.0,
252-123971,45352.0,sanchez
252-123972,45351.0,
252-123973,45352.0,sanchez
252-123974,45351.0,
252-123975,45352.0,sanchez
252-123976,45351.0,
252-123977,45352.0,sanchez
252-123978,45323.0,dominguez
252-123979,45323.0,dominguez
252-123980,45323.0,dominguez
252-123981,45323.0,dominguez
252-123982,45323.0,dominguez
252-123983,45323.0,dominguez
252-123984,45323.0,dominguez
252-123985,45323.0,dominguez
252-123986,45323.0,dominguez
252-123987,45323.0,dominguez
252-123988,45323.0,dominguez
252-123989,45323.0,dominguez
252-123990,45323.0,dominguez
252-123991,45323.0,dominguez
252-123992,45323.0,dominguez
252-123993,45323.0,dominguez
252-123994,45323.0,dominguez
252-123995,45323.0,dominguez
252-123996,45323.0,dominguez
252-123997,45323.0,dominguez
252-123998,45323.0,dominguez
252-123999,45323.0,dominguez
252-124000,45323.0,dominguez
252-124001,45323.0,dominguez
252-124002,45323.0,dominguez
252-124003,45323.0,dominguez
252-124004,45323.0,dominguez
252-124005,45323.0,dominguez
252-124006,45323.0,dominguez
252-124007,45323.0,dominguez
252-124008,45323.0,dominguez
252-124009,45323.0,dominguez
252-124010,45357.0,elzhana.piperkova
252-124011,45357.0,elzhana.piperkova
252-124012,45351.0,
252-124013,,
252-124014,45351.0,
252-124015,45352.0,sanchez
252-124016,45351.0,
252-124017,45352.0,sanchez
252-124018,45351.0,
252-124019,45352.0,sanchez
252-124020,45351.0,
252-124021,45352.0,sanchez
252-124022,45351.0,
252-124023,45351.0,
252-124024,45291.0,
252-124025,45351.0,
252-124026,45351.0,
252-124027,45307.0,
252-124028,45335.0,
252-124029,,aguilar
252-124030,,
252-124031,,aguilar
252-124032,,aguilar
252-124033,,aguilar
252-124034,,aguilar
252-124035,,aguilar
252-124036,,aguilar
252-124037,,aguilar
252-124038,,aguilar
252-124039,,aguilar
252-124040,,aguilar
252-124041,45351.0,
252-124042,45352.0,sanchez
252-124043,45351.0,
252-124044,45352.0,sanchez
252-124045,,
252-124046,,
252-124047,,
252-124048,,
252-124049,,
252-124050,,
252-124051,,
252-124052,,
252-124053,,
252-124054,,
252-124055,,
252-124056,,
252-124057,,
252-124058,,
252-124059,,
252-124060,,
252-124061,,
252-124062,,
252-124063,,
252-124064,,
252-124065,,
252-124066,,
252-124067,45351.0,
252-124068,45351.0,
252-124069,45351.0,
252-124070,45351.0,
252-124071,45352.0,sanchez
252-124072,45352.0,sanchez
252-124073,45352.0,sanchez
252-124074,45352.0,sanchez
252-124075,,
252-124076,,
252-124077,,
252-124078,,
252-124079,,
252-124080,,
252-124081,45358.0,elzhana.piperkova
252-124082,45358.0,elzhana.piperkova
252-124083,45358.0,elzhana.piperkova
252-124084,45357.0,erastus.waigwa-kinyu
252-124085,45357.0,erastus.waigwa-kinyu
252-124086,45358.0,erastus.waigwa-kinyu
252-124087,45358.0,erastus.waigwa-kinyu
252-124088,45358.0,erastus.waigwa-kinyu
252-124089,45351.0,
252-124090,45352.0,sanchez
252-124091,45351.0,
252-124092,45352.0,sanchez
252-124093,45351.0,
252-124094,45352.0,sanchez
252-124095,45351.0,
252-124096,45352.0,sanchez
252-124097,45351.0,
252-124098,45352.0,sanchez
252-124099,,erastus.waigwa-kinyu
252-124100,,erastus.waigwa-kinyu
252-124101,,erastus.waigwa-kinyu
252-124102,,erastus.waigwa-kinyu
252-124103,,erastus.waigwa-kinyu
252-124104,,erastus.waigwa-kinyu
252-124105,,erastus.waigwa-kinyu
252-124106,,erastus.waigwa-kinyu
252-124107,,erastus.waigwa-kinyu
252-124108,,erastus.waigwa-kinyu
252-124109,,erastus.waigwa-kinyu
252-124110,,erastus.waigwa-kinyu
252-124111,,erastus.waigwa-kinyu
252-124112,,erastus.waigwa-kinyu
252-124113,,erastus.waigwa-kinyu
252-124114,,erastus.waigwa-kinyu
252-124115,,erastus.waigwa-kinyu
252-124116,,erastus.waigwa-kinyu
252-124117,,erastus.waigwa-kinyu
252-124118,,erastus.waigwa-kinyu
252-124119,,erastus.waigwa-kinyu
252-124120,,erastus.waigwa-kinyu
252-124121,,erastus.waigwa-kinyu
252-124122,,erastus.waigwa-kinyu
252-124123,,erastus.waigwa-kinyu
252-124124,45351.0,
252-124125,45352.0,sanchez
252-124126,45351.0,
252-124127,45352.0,sanchez
252-124128,45359.0,elzhana.piperkova
252-124129,45359.0,elzhana.piperkova
252-124130,45351.0,
252-124131,45352.0,sanchez
252-124132,,
252-124133,,
252-124134,,aguilar
252-124135,,
252-124136,,aguilar
252-124137,,aguilar
252-124138,,aguilar
252-124139,,aguilar
252-124140,,aguilar
252-124141,,aguilar
252-124142,,aguilar
252-124143,,
252-124144,,aguilar
252-124145,,aguilar
252-124146,,aguilar
252-124147,,aguilar
252-124148,,aguilar
252-124149,,aguilar
252-124150,,aguilar
252-124151,,aguilar
252-124152,,aguilar
252-124153,,aguilar
252-124154,45359.0,erastus.waigwa-kinyu
252-124155,45359.0,erastus.waigwa-kinyu
252-124156,45362.0,elzhana.piperkova
252-124157,45362.0,elzhana.piperkova
252-124158,45362.0,elzhana.piperkova
252-124159,45362.0,elzhana.piperkova
252-124160,45362.0,elzhana.piperkova
252-124161,45362.0,elzhana.piperkova
252-124162,45362.0,elzhana.piperkova
252-124163,45362.0,elzhana.piperkova
252-124164,45362.0,elzhana.piperkova
252-124165,45362.0,elzhana.piperkova
252-124166,45282.0,sayalero
252-124167,,aguilar
252-124168,,
252-124169,45363.0,elzhana.piperkova
252-124170,45362.0,erastus.waigwa-kinyu
252-124171,45362.0,erastus.waigwa-kinyu
252-124172,45362.0,erastus.waigwa-kinyu
252-124173,45362.0,erastus.waigwa-kinyu
252-124174,45362.0,erastus.waigwa-kinyu
252-124175,45362.0,erastus.waigwa-kinyu
252-124176,45362.0,erastus.waigwa-kinyu
252-124177,45362.0,erastus.waigwa-kinyu
252-124178,45362.0,erastus.waigwa-kinyu
252-124179,45362.0,erastus.waigwa-kinyu
252-124180,45363.0,erastus.waigwa-kinyu
252-124181,,erastus.waigwa-kinyu
252-124182,45351.0,sanchez
252-124183,45364.0,sanchez
252-124184,45351.0,
252-124185,45352.0,sanchez
252-124186,45365.0,sanchez
252-124187,45365.0,sanchez
252-124188,45365.0,sanchez
252-124189,45356.0,sanchez
252-124190,45356.0,sanchez
252-124191,45362.0,sergi.brualla
252-124192,45362.0,sergi.brualla
252-124193,45362.0,sergi.brualla
252-124194,45362.0,denislava.stoycheva
252-124195,45362.0,denislava.stoycheva
252-124196,45362.0,sergi.brualla
252-124197,45362.0,sergi.brualla
252-124198,45362.0,sergi.brualla
252-124199,45362.0,sergi.brualla
252-124200,45362.0,sergi.brualla
252-124201,45362.0,sergi.brualla
252-124202,45362.0,sergi.brualla
252-124203,45362.0,sergi.brualla
252-124204,45362.0,sergi.brualla
252-124205,45362.0,denislava.stoycheva
252-124206,45362.0,sergi.brualla
252-124207,45362.0,sergi.brualla
252-124208,45362.0,sergi.brualla
252-124209,45362.0,sergi.brualla
252-124210,45362.0,sergi.brualla
252-124211,45362.0,sergi.brualla
252-124212,45362.0,sergi.brualla
252-124213,45362.0,sergi.brualla
252-124214,45362.0,sergi.brualla
252-124215,45362.0,elzhana.piperkova
252-124216,45362.0,elzhana.piperkova
252-124217,45362.0,sergi.brualla
252-124218,45362.0,sergi.brualla
252-124219,45362.0,sergi.brualla
252-124220,45362.0,sergi.brualla
252-124221,45362.0,sergi.brualla
252-124222,45362.0,sergi.brualla
252-124223,45362.0,sergi.brualla
252-124224,45362.0,sergi.brualla
252-124225,45362.0,sergi.brualla
252-124226,45362.0,sergi.brualla
252-124227,45362.0,sergi.brualla
252-124228,45362.0,sergi.brualla
252-124229,45362.0,sergi.brualla
252-124230,45362.0,sergi.brualla
252-124231,45362.0,sergi.brualla
252-124232,45362.0,sergi.brualla
252-124233,45362.0,denislava.stoycheva
252-124234,45362.0,denislava.stoycheva
252-124235,45362.0,sergi.brualla
252-124236,45362.0,sergi.brualla
252-124237,45362.0,sergi.brualla
252-124238,45362.0,sergi.brualla
252-124239,45362.0,sergi.brualla
252-124240,45362.0,sergi.brualla
252-124241,45362.0,sergi.brualla
252-124242,45362.0,sergi.brualla
252-124243,45362.0,sergi.brualla
252-124244,45362.0,sergi.brualla
252-124245,45362.0,sergi.brualla
252-124246,45362.0,sergi.brualla
252-124247,45362.0,sergi.brualla
252-124248,45351.0,
252-124249,45352.0,dominguez
252-124250,45362.0,sergi.brualla
252-124251,45362.0,sergi.brualla
252-124252,45362.0,sergi.brualla
252-124253,45362.0,sergi.brualla
252-124254,45362.0,sergi.brualla
252-124255,45362.0,sergi.brualla
252-124256,45362.0,sergi.brualla
252-124257,45362.0,sergi.brualla
252-124258,45362.0,sergi.brualla
252-124259,45362.0,sergi.brualla
252-124260,45351.0,
252-124261,45352.0,dominguez
252-124262,45365.0,elzhana.piperkova
252-124263,45366.0,sanchez
252-124264,45351.0,sayalero
252-124265,45351.0,sayalero
252-124266,45351.0,sayalero
252-124267,45351.0,sayalero
252-124268,45351.0,sayalero
252-124269,45351.0,sayalero
252-124270,45351.0,sayalero
252-124271,45351.0,sayalero
252-124272,45351.0,sayalero
252-124273,45351.0,sayalero
252-124274,,
252-124275,,
252-124276,,
252-124277,,
252-124278,,
252-124279,,
252-124280,,
252-124281,,
252-124282,,
252-124283,,
252-124284,,aguilar
252-124285,,aguilar
252-124286,,aguilar
252-124287,45351.0,sayalero
252-124288,45291.0,sayalero
252-124289,,
252-124290,,aguilar
252-124291,,
252-124292,,aguilar
252-124293,,
252-124294,,aguilar
252-124295,,
252-124296,,
252-124297,,aguilar
252-124298,45351.0,sayalero
252-124299,,
252-124300,45351.0,sayalero
252-124301,45352.0,sayalero
252-124302,45351.0,sayalero
252-124303,45365.0,erastus.waigwa-kinyu
252-124304,45366.0,sanchez
252-124305,45366.0,elzhana.piperkova
252-124306,45366.0,elzhana.piperkova
252-124307,45366.0,elzhana.piperkova
252-124308,45366.0,elzhana.piperkova
252-124309,45352.0,sanchez
252-124310,45355.0,sayalero
252-124311,45369.0,sanchez
252-124312,45369.0,sanchez
252-124313,45366.0,erastus.waigwa-kinyu
252-124314,45366.0,erastus.waigwa-kinyu
252-124315,45366.0,erastus.waigwa-kinyu
252-124316,45366.0,erastus.waigwa-kinyu
252-124317,45351.0,sayalero
252-124318,45351.0,sayalero
252-124319,45351.0,sayalero
252-124320,45351.0,sayalero
252-124321,45351.0,sayalero
252-124322,45351.0,sayalero
252-124323,45359.0,aguilar
252-124324,45359.0,aguilar
252-124325,45359.0,aguilar
252-124326,45359.0,aguilar
252-124327,45359.0,aguilar
252-124328,45359.0,aguilar
252-124329,45359.0,aguilar
252-124330,45359.0,aguilar
252-124331,45359.0,aguilar
252-124332,45359.0,aguilar
252-124333,45359.0,aguilar
252-124334,45359.0,aguilar
252-124335,45382.0,aguilar
252-124336,45382.0,aguilar
252-124337,45382.0,aguilar
252-124338,45382.0,aguilar
252-124339,45382.0,aguilar
252-124340,45382.0,aguilar
252-124341,45382.0,aguilar
252-124342,45382.0,aguilar
252-124343,45382.0,aguilar
252-124344,45382.0,aguilar
252-124345,45382.0,aguilar
252-124346,45382.0,aguilar
252-124347,45382.0,aguilar
252-124348,45382.0,aguilar
252-124349,45382.0,aguilar
252-124350,45382.0,aguilar
252-124351,45382.0,aguilar
252-124352,45382.0,aguilar
252-124353,45382.0,aguilar
252-124354,45382.0,aguilar
252-124355,45382.0,aguilar
252-124356,45382.0,aguilar
252-124357,45382.0,aguilar
252-124358,45382.0,aguilar
252-124359,45382.0,aguilar
252-124360,45382.0,aguilar
252-124361,45382.0,aguilar
252-124362,45382.0,aguilar
252-124363,45382.0,aguilar
252-124364,45382.0,aguilar
252-124365,45382.0,aguilar
252-124366,45382.0,aguilar
252-124367,45382.0,aguilar
252-124368,45382.0,aguilar
252-124369,45359.0,aguilar
252-124370,45382.0,aguilar
252-124371,45382.0,aguilar
252-124372,45382.0,aguilar
252-124373,45382.0,aguilar
252-124374,45359.0,aguilar
252-124375,45382.0,aguilar
252-124376,45359.0,aguilar
252-124377,45382.0,aguilar
252-124378,45382.0,aguilar
252-124379,45382.0,aguilar
252-124380,45382.0,aguilar
252-124381,45382.0,aguilar
252-124382,45382.0,aguilar
252-124383,45382.0,aguilar
252-124384,45382.0,aguilar
252-124385,45382.0,aguilar
252-124386,45382.0,aguilar
252-124387,45382.0,aguilar
252-124388,45382.0,aguilar
252-124389,45382.0,aguilar
252-124390,45382.0,aguilar
252-124391,45382.0,aguilar
252-124392,45382.0,aguilar
252-124393,45382.0,aguilar
252-124394,45382.0,aguilar
252-124395,45382.0,aguilar
252-124396,45382.0,aguilar
252-124397,45382.0,aguilar
252-124398,45382.0,aguilar
252-124399,45382.0,aguilar
252-124400,45382.0,aguilar
252-124401,45382.0,aguilar
252-124402,45382.0,aguilar
252-124403,45382.0,aguilar
252-124404,45382.0,aguilar
252-124405,45382.0,aguilar
252-124406,45382.0,aguilar
252-124407,45382.0,aguilar
252-124408,45382.0,aguilar
252-124409,45382.0,aguilar
252-124410,45382.0,aguilar
252-124411,45382.0,aguilar
252-124412,45352.0,sanchez
252-124413,45352.0,sanchez
252-124414,45352.0,sanchez
252-124415,45352.0,sanchez
252-124416,45352.0,sanchez
252-124417,45352.0,sanchez
252-124418,45352.0,sanchez
252-124419,45352.0,sanchez
252-124420,45352.0,sanchez
252-124421,45352.0,sanchez
252-124422,45352.0,sanchez
252-124423,45352.0,sanchez
252-124424,45352.0,sanchez
252-124425,45352.0,sanchez
252-124426,45352.0,sanchez
252-124427,45352.0,sanchez
252-124428,45352.0,sanchez
252-124429,45352.0,sanchez
252-124430,45352.0,sanchez
252-124431,45352.0,sanchez
252-124432,45352.0,sanchez
252-124433,45352.0,sanchez
252-124434,45352.0,sanchez
252-124435,45352.0,sanchez
252-124436,45352.0,sanchez
252-124437,45352.0,sanchez
252-124438,45352.0,sanchez
252-124439,45352.0,sanchez
252-124440,45352.0,sanchez
252-124441,45352.0,sanchez
252-124442,45352.0,sanchez
252-124443,45352.0,sanchez
252-124444,45282.0,sayalero
252-124445,45282.0,sayalero
252-124446,45351.0,aguilar
252-124447,,aguilar
252-124448,,aguilar
252-124449,,aguilar
252-124450,,aguilar
252-124451,,aguilar
252-124452,,aguilar
252-124453,,aguilar
252-124454,,aguilar
252-124455,,aguilar
252-124456,,aguilar
252-124457,,aguilar
252-124458,,aguilar
252-124459,45369.0,elzhana.piperkova
252-124460,45351.0,sayalero
252-124461,45351.0,sayalero
252-124462,45351.0,sayalero
252-124463,45351.0,sayalero
252-124464,45351.0,sayalero
252-124466,45351.0,sayalero
252-124469,45351.0,sayalero
252-124471,45351.0,sayalero
252-124472,45351.0,sayalero
252-124473,45351.0,sayalero
252-124474,45351.0,sayalero
252-124475,45351.0,sayalero
252-124476,45351.0,sayalero
252-124477,45363.0,sanchez
252-124478,45363.0,sanchez
252-124479,45351.0,sayalero
252-124480,45351.0,aguilar
252-124481,45351.0,sayalero
252-124482,45351.0,sayalero
252-124483,45345.0,aguilar
252-124484,45345.0,aguilar
252-124485,45345.0,aguilar
252-124486,45355.0,aguilar
252-124487,45300.0,aguilar
252-124488,45366.0,aguilar
252-124489,45358.0,aguilar
252-124490,45358.0,aguilar
252-124491,45357.0,aguilar
252-124492,45352.0,aguilar
252-124493,45352.0,aguilar
252-124494,45363.0,sanchez
252-124495,45363.0,sanchez
252-124496,45357.0,sanchez
252-124497,45357.0,sanchez
252-124498,45357.0,sanchez
252-124499,45357.0,sanchez
252-124500,45363.0,sanchez
252-124501,45371.0,sayalero
252-124502,,aguilar
252-124503,,aguilar
252-124504,45363.0,sanchez
252-124505,45363.0,sanchez
252-124506,45363.0,sanchez
252-124507,45371.0,elzhana.piperkova
252-124508,45352.0,dominguez
252-124509,45352.0,dominguez
252-124510,45372.0,elzhana.piperkova
252-124511,45373.0,sanchez
252-124512,45373.0,sanchez
252-124513,45369.0,erastus.waigwa-kinyu
252-124514,45372.0,erastus.waigwa-kinyu
252-124515,45371.0,erastus.waigwa-kinyu
252-124516,45373.0,sanchez
252-124517,45373.0,sanchez
252-124518,45373.0,sanchez
252-124519,45373.0,sanchez
252-124520,45373.0,elzhana.piperkova
252-124521,45376.0,sanchez
252-124522,45366.0,sanchez
252-124523,45373.0,erastus.waigwa-kinyu
252-124524,45377.0,elzhana.piperkova
252-124525,45378.0,elzhana.piperkova
252-124526,45378.0,elzhana.piperkova
252-124527,45378.0,elzhana.piperkova
252-124528,45378.0,elzhana.piperkova
252-124529,45378.0,elzhana.piperkova
252-124530,45379.0,sayalero
252-124531,45378.0,erastus.waigwa-kinyu
252-124532,45378.0,erastus.waigwa-kinyu
252-124533,45378.0,erastus.waigwa-kinyu
252-124534,45378.0,erastus.waigwa-kinyu
252-124535,45378.0,erastus.waigwa-kinyu
252-124536,45377.0,erastus.waigwa-kinyu
252-124537,45379.0,elzhana.piperkova
252-124538,45379.0,elzhana.piperkova
252-124539,45379.0,elzhana.piperkova
252-124540,45379.0,elzhana.piperkova
252-124541,45379.0,elzhana.piperkova
252-124542,45379.0,elzhana.piperkova
252-124543,45379.0,elzhana.piperkova
252-124544,45379.0,elzhana.piperkova
252-124545,45383.0,elzhana.piperkova
252-124546,45361.0,aguilar
252-124547,45359.0,aguilar
252-124548,45371.0,aguilar
252-124549,45377.0,aguilar
252-124550,45377.0,aguilar
252-124551,45377.0,aguilar
252-124552,45380.0,aguilar
252-124553,45382.0,aguilar
252-124554,45379.0,erastus.waigwa-kinyu
252-124555,45379.0,erastus.waigwa-kinyu
252-124556,45379.0,erastus.waigwa-kinyu
252-124557,45379.0,erastus.waigwa-kinyu
252-124558,45379.0,erastus.waigwa-kinyu
252-124559,45379.0,erastus.waigwa-kinyu
252-124560,45379.0,erastus.waigwa-kinyu
252-124561,45379.0,erastus.waigwa-kinyu
252-124562,45383.0,erastus.waigwa-kinyu
252-124563,45382.0,sayalero
252-124564,45382.0,sayalero
252-124565,45384.0,elzhana.piperkova
252-124566,45384.0,elzhana.piperkova
252-124567,45384.0,elzhana.piperkova
252-124568,45384.0,elzhana.piperkova
252-124569,45384.0,elzhana.piperkova
252-124570,45384.0,elzhana.piperkova
252-124571,45384.0,erastus.waigwa-kinyu
252-124572,45384.0,erastus.waigwa-kinyu
252-124573,45384.0,erastus.waigwa-kinyu
252-124574,45384.0,erastus.waigwa-kinyu
252-124575,45384.0,erastus.waigwa-kinyu
252-124576,45384.0,erastus.waigwa-kinyu
252-124577,,erastus.waigwa-kinyu
252-124578,45385.0,elzhana.piperkova
252-124579,45385.0,elzhana.piperkova
252-124580,45385.0,elzhana.piperkova
252-124581,45385.0,elzhana.piperkova
252-124582,45385.0,elzhana.piperkova
252-124583,45385.0,elzhana.piperkova
252-124584,45385.0,elzhana.piperkova
252-124585,45385.0,elzhana.piperkova
252-124586,45385.0,elzhana.piperkova
252-124587,45385.0,erastus.waigwa-kinyu
252-124588,45385.0,erastus.waigwa-kinyu
252-124589,45385.0,erastus.waigwa-kinyu
252-124590,45385.0,erastus.waigwa-kinyu
252-124591,45385.0,erastus.waigwa-kinyu
252-124592,45385.0,erastus.waigwa-kinyu
252-124593,45385.0,erastus.waigwa-kinyu
252-124594,45385.0,erastus.waigwa-kinyu
252-124595,45385.0,erastus.waigwa-kinyu
252-124596,,erastus.waigwa-kinyu
252-124597,45382.0,sayalero
252-124598,45382.0,sayalero
252-124599,45379.0,sayalero
252-124600,45382.0,sanchez
252-124601,45382.0,sanchez
252-124602,45382.0,sanchez
252-124603,45382.0,sanchez
252-124604,45382.0,sanchez
252-124605,45382.0,sanchez
252-124606,45382.0,sanchez
252-124607,45382.0,sanchez
252-124608,45382.0,sanchez
252-124609,45382.0,sanchez
252-124610,45382.0,sanchez
252-124611,45382.0,sanchez
252-124612,45382.0,sanchez
252-124613,45382.0,sanchez
252-124614,45382.0,sanchez
252-124615,45382.0,sanchez
252-124616,45382.0,sanchez
252-124617,45382.0,sanchez
252-124618,45382.0,sanchez
252-124619,45382.0,sanchez
252-124620,45382.0,sanchez
252-124621,45382.0,sanchez
252-124622,45382.0,sanchez
252-124623,45382.0,sanchez
252-124624,45382.0,sanchez
252-124625,45382.0,sanchez
252-124626,45382.0,sanchez
252-124627,45382.0,sanchez
252-124628,45382.0,sanchez
252-124629,45382.0,sanchez
252-124630,45382.0,sanchez
252-124631,45382.0,sanchez
252-124632,45382.0,sanchez
252-124633,45382.0,sanchez
252-124634,45382.0,sanchez
252-124635,45382.0,sanchez
252-124636,45382.0,sanchez
