journal_entry_id,posting_date,fiscal_year,prepared_by,description
100718176.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718177.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718178.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718179.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718180.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718181.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718182.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718183.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718184.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718185.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718186.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718187.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718188.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718189.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718190.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718191.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718192.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718193.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718194.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718195.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718196.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718197.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718198.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718199.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718200.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718201.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718202.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718203.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718204.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718205.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718206.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718207.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718208.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718209.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718210.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718211.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718212.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718213.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718214.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718215.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718216.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718217.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718218.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718219.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718220.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718221.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718222.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718223.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718224.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718225.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718226.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718227.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718228.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718229.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718230.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718231.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718232.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718233.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718234.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718235.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718236.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718237.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718238.0,28.03.2024,2024.0,FI_BATCH_US,Export VAT
100718239.0,28.03.2024,2024.0,FI_BATCH_US,Import VAT
100718240.0,29.03.2024,2024.0,FI_BATCH_US,
100718241.0,29.03.2024,2024.0,FI_BATCH_US,
100718242.0,29.03.2024,2024.0,FI_BATCH_US,
100718243.0,29.03.2024,2024.0,FI_BATCH_US,
100718244.0,29.03.2024,2024.0,FI_BATCH_US,
100718245.0,29.03.2024,2024.0,FI_BATCH_US,
100718246.0,29.03.2024,2024.0,FI_BATCH_US,
100718247.0,29.03.2024,2024.0,FI_BATCH_US,
100718248.0,29.03.2024,2024.0,FI_BATCH_US,
100718249.0,29.03.2024,2024.0,FI_BATCH_US,
100718250.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718251.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718252.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718253.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718254.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718255.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718256.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718257.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718258.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718259.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718260.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718261.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718262.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718263.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718264.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718265.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718266.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718267.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718268.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718269.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718270.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718271.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718272.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718273.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718274.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718275.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718276.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718277.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718278.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718279.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718280.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718281.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718282.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718283.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718284.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718285.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718286.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718287.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718288.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718289.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718290.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718291.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718292.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718293.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718294.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718295.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718296.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718297.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718298.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718299.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718300.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718301.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718302.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718303.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718304.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718305.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718306.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718307.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718308.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718309.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718310.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718311.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718312.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718313.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718314.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718315.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718316.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718317.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718318.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718319.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718320.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718321.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718322.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718323.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718324.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718325.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718326.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718327.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718328.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718329.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718330.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718331.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718332.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718333.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718334.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718335.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718336.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718337.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718338.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718339.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718340.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718341.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718342.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718343.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718344.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718345.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718346.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718347.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718348.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718349.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718350.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718351.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718352.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718353.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718354.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718355.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718356.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718357.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718358.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718359.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718360.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718361.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718362.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718363.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718364.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718365.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718366.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718367.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718368.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718369.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718370.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718371.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718372.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718373.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718374.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718375.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718376.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718377.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718378.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718379.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718380.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718381.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718382.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718383.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718384.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718385.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718386.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718387.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718388.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718389.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718390.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718391.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718392.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718393.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718394.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718395.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718396.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718397.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718398.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718399.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718400.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718401.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718402.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718403.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718404.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718405.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718406.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718407.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718408.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718409.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718410.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718411.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718412.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718413.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718414.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718415.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718416.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718417.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718418.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718419.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718420.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718421.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718422.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718423.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718424.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718425.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718426.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718427.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718428.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718429.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718430.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718431.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718432.0,29.03.2024,2024.0,FI_BATCH_US,Export VAT
100718433.0,29.03.2024,2024.0,FI_BATCH_US,Import VAT
100718434.0,28.03.2024,2024.0,FFEIJOO,0002081800039
100718435.0,28.03.2024,2024.0,FFEIJOO,0002081800003
100718436.0,28.03.2024,2024.0,FFEIJOO,0002081800005
100718437.0,28.03.2024,2024.0,FFEIJOO,0002081800006
100718438.0,28.03.2024,2024.0,FFEIJOO,0002081800007
100718439.0,28.03.2024,2024.0,FFEIJOO,0002081800010
100718440.0,28.03.2024,2024.0,FFEIJOO,0002081800011
100718441.0,28.03.2024,2024.0,FFEIJOO,0002081800012
100718442.0,28.03.2024,2024.0,FFEIJOO,0002081800013
100718443.0,28.03.2024,2024.0,FFEIJOO,0002081800018
100718444.0,28.03.2024,2024.0,FFEIJOO,0002081800019
100718445.0,28.03.2024,2024.0,FFEIJOO,0002081800020
100718446.0,28.03.2024,2024.0,FFEIJOO,0002081800021
100718447.0,28.03.2024,2024.0,FFEIJOO,0002081800022
100718448.0,28.03.2024,2024.0,FFEIJOO,0002081800023
100718449.0,28.03.2024,2024.0,FFEIJOO,0002081800024
100718450.0,28.03.2024,2024.0,FFEIJOO,0002081800025
100718451.0,28.03.2024,2024.0,FFEIJOO,0002081800026
100718452.0,28.03.2024,2024.0,FFEIJOO,0002081800027
100718453.0,28.03.2024,2024.0,FFEIJOO,0002081800028
100718454.0,28.03.2024,2024.0,FFEIJOO,0002081800029
100718455.0,28.03.2024,2024.0,FFEIJOO,0002081800030
100718456.0,28.03.2024,2024.0,FFEIJOO,0002081800031
100718457.0,28.03.2024,2024.0,FFEIJOO,0002081800032
100718458.0,28.03.2024,2024.0,FFEIJOO,0002081800033
100718459.0,28.03.2024,2024.0,FFEIJOO,0002081800034
100718460.0,28.03.2024,2024.0,FFEIJOO,0002081800035
100718461.0,28.03.2024,2024.0,FFEIJOO,0002081800036
100718462.0,28.03.2024,2024.0,FFEIJOO,0002081800037
100718463.0,28.03.2024,2024.0,FFEIJOO,0002081800038
100718464.0,28.03.2024,2024.0,FFEIJOO,0002081800040
100718465.0,28.03.2024,2024.0,FFEIJOO,0002081800041
100718466.0,28.03.2024,2024.0,FFEIJOO,0002081800042
100718467.0,28.03.2024,2024.0,FFEIJOO,0002081800043
100718468.0,28.03.2024,2024.0,FFEIJOO,0002081800044
100718469.0,28.03.2024,2024.0,FFEIJOO,0002081800045
100718470.0,28.03.2024,2024.0,FFEIJOO,0002081800046
100718471.0,28.03.2024,2024.0,FFEIJOO,0002081800048
100718472.0,28.03.2024,2024.0,FFEIJOO,0002081800001
100718473.0,28.03.2024,2024.0,FFEIJOO,0002081800002
100718474.0,28.03.2024,2024.0,FFEIJOO,0002081800004
100718475.0,28.03.2024,2024.0,FFEIJOO,0002081800008
100718476.0,28.03.2024,2024.0,FFEIJOO,0002081800009
100718477.0,28.03.2024,2024.0,FFEIJOO,0002081800014
100718478.0,28.03.2024,2024.0,FFEIJOO,0002081800017
100718479.0,28.03.2024,2024.0,FFEIJOO,0002081800049
100718480.0,28.03.2024,2024.0,FFEIJOO,0002081800050
100718481.0,28.03.2024,2024.0,FFEIJOO,0002081800051
100718482.0,28.03.2024,2024.0,FFEIJOO,0002081800052
100718483.0,28.03.2024,2024.0,FFEIJOO,0002081800015
100718484.0,28.03.2024,2024.0,FFEIJOO,0002081800016
100718485.0,28.03.2024,2024.0,FFEIJOO,0002081800047
100718488.0,28.03.2024,2024.0,FFEIJOO,0002082000001
100718489.0,31.03.2024,2024.0,FFEIJOO,0002082100001
100718490.0,31.03.2024,2024.0,FFEIJOO,0002082200001
100718491.0,31.03.2024,2024.0,FFEIJOO,0002082300001
100718492.0,28.03.2024,2024.0,FFEIJOO,0002082400001
100718493.0,31.03.2024,2024.0,FFEIJOO,0002082500001
100718494.0,28.03.2024,2024.0,FFEIJOO,0002082700001
100718495.0,28.03.2024,2024.0,FFEIJOO,0002082700002
100718496.0,28.03.2024,2024.0,FFEIJOO,0002082700003
100718497.0,28.03.2024,2024.0,FFEIJOO,0002082700004
100718498.0,28.03.2024,2024.0,FFEIJOO,0002082700005
100718499.0,28.03.2024,2024.0,FFEIJOO,0002082700006
100718500.0,28.03.2024,2024.0,FFEIJOO,0002082700007
100718501.0,28.03.2024,2024.0,FFEIJOO,0002082700008
100718502.0,31.03.2024,2024.0,ACASALPRIM,RFWERE00
100718503.0,31.03.2024,2024.0,ACASALPRIM,RFWERE00
100718504.0,31.03.2024,2024.0,ACASALPRIM,RFWERE00
100718505.0,31.03.2024,2024.0,ACASALPRIM,RFWERE00
100718506.0,31.03.2024,2024.0,ACASALPRIM,RFWERE00
100718507.0,31.03.2024,2024.0,ACASALPRIM,RFWERE00
100718508.0,31.03.2024,2024.0,ACASALPRIM,RFWERE00
100718509.0,31.03.2024,2024.0,ACASALPRIM,RFWERE00
100718510.0,31.03.2024,2024.0,ACASALPRIM,RFWERE00
100718511.0,31.03.2024,2024.0,ACASALPRIM,RFWERE00
100718512.0,31.03.2024,2024.0,ACASALPRIM,RFWERE00
100718513.0,31.03.2024,2024.0,ACASALPRIM,RFWERE00
100718514.0,31.03.2024,2024.0,ACASALPRIM,RFWERE00
100718515.0,31.03.2024,2024.0,ACASALPRIM,RFWERE00
100718516.0,31.03.2024,2024.0,ACASALPRIM,RFWERE00
100718532.0,31.03.2024,2024.0,MANDRES,
100718533.0,31.03.2024,2024.0,MANDRES,
100718534.0,31.03.2024,2024.0,MANDRES,
100718535.0,31.03.2024,2024.0,MANDRES,
100718536.0,31.03.2024,2024.0,MANDRES,
100718537.0,31.03.2024,2024.0,MANDRES,
100718538.0,31.03.2024,2024.0,MANDRES,
100718539.0,31.03.2024,2024.0,MANDRES,
100718540.0,31.03.2024,2024.0,MANDRES,
100718541.0,31.03.2024,2024.0,MANDRES,
100718543.0,31.03.2024,2024.0,MANDRES,
100718544.0,31.03.2024,2024.0,MANDRES,
100718545.0,31.03.2024,2024.0,MANDRES,
100718546.0,31.03.2024,2024.0,ACASALPRIM,PPV P03
100718547.0,31.03.2024,2024.0,ACASALPRIM,Revaluation PPV P03
100718548.0,29.03.2024,2024.0,ACASALPRIM,Freight Accrual P03 2024
100718549.0,29.03.2024,2024.0,ACASALPRIM,Freight Accrual P03 2024
100718550.0,31.03.2024,2024.0,ACASALPRIM,Goods in transit Mar 24
100718554.0,31.03.2024,2024.0,ACASALPRIM,inv reserve P03
100718555.0,31.03.2024,2024.0,ACASALPRIM,Sales returns 2024
100718556.0,31.03.2024,2024.0,ACASALPRIM,
100718557.0,31.03.2024,2024.0,ACASALPRIM,
100718558.0,31.03.2024,2024.0,ACASALPRIM,
100718563.0,31.03.2024,2024.0,ACASALPRIM,currency rev-manual Mar
100718565.0,31.03.2024,2024.0,ACASALPRIM,periodification Mar Athle
100718567.0,27.03.2024,2024.0,ACASALPRIM,Payroll ESP Mar
100719742.0,31.03.2024,2024.0,ACASALPRIM,ACCRUAL MENLO Mar24
100719815.0,31.03.2024,2024.0,ACASALPRIM,Royalties accrual FHI P3
100719816.0,27.03.2024,2024.0,BWASSON,
100719817.0,27.03.2024,2024.0,BWASSON,
100719827.0,27.03.2024,2024.0,BWASSON,
100719829.0,31.03.2024,2024.0,ACASALPRIM,bad debt 2024
100719834.0,31.03.2024,2024.0,ACASALPRIM,Duties BA reclass P03
100719835.0,31.03.2024,2024.0,ACASALPRIM,Accrual contrib 2023
100719836.0,31.03.2024,2024.0,ACASALPRIM,Accrual contrib 2024
100719837.0,31.03.2024,2024.0,ACASALPRIM,reclass contrib P03
100719838.0,31.03.2024,2024.0,ACASALPRIM,Sales deferment P03
100719839.0,31.03.2024,2024.0,ACASALPRIM,Periodification Mar 24EUR
100719840.0,31.03.2024,2024.0,ACASALPRIM,periodification Mar USD
100719841.0,31.03.2024,2024.0,ACASALPRIM,reléase accrual Arinsal
100719842.0,31.03.2024,2024.0,ACASALPRIM,inv reserve P03
100720375.0,31.03.2024,2024.0,ACASALPRIM,MKT periodification 2024
100720376.0,31.03.2024,2024.0,ACASALPRIM,reclass Sadem 1900041666
100720377.0,22.03.2024,2024.0,MANDRES,
100720378.0,31.03.2024,2024.0,MANDRES,
100720380.0,31.03.2024,2024.0,MANDRES,
100720381.0,31.03.2024,2024.0,MANDRES,
100720383.0,31.03.2024,2024.0,ACASALPRIM,
100720384.0,31.03.2024,2024.0,ACASALPRIM,
100720385.0,31.03.2024,2024.0,ACASALPRIM,
100720386.0,31.03.2024,2024.0,ACASALPRIM,
100720387.0,31.03.2024,2024.0,ACASALPRIM,
100720388.0,31.03.2024,2024.0,ACASALPRIM,
100720389.0,31.03.2024,2024.0,ACASALPRIM,
100720392.0,31.03.2024,2024.0,ACASALPRIM,
100720393.0,31.03.2024,2024.0,ACASALPRIM,
100720394.0,31.03.2024,2024.0,ACASALPRIM,
100720395.0,31.03.2024,2024.0,ACASALPRIM,
100720396.0,31.03.2024,2024.0,ACASALPRIM,
100720397.0,31.03.2024,2024.0,ACASALPRIM,
100720399.0,31.03.2024,2024.0,ACASALPRIM,
100720401.0,31.03.2024,2024.0,ACASALPRIM,
100720403.0,31.03.2024,2024.0,ACASALPRIM,release accrual 2022 audi
100720404.0,31.03.2024,2024.0,ACASALPRIM,
100720405.0,31.03.2024,2024.0,ACASALPRIM,Accrual Fees P03
100720406.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720407.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720408.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720409.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720414.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720415.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720416.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720420.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720422.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720424.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720425.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720428.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720430.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720431.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720432.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720436.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720438.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
100720440.0,31.03.2024,2024.0,ACASALPRIM,FC valuation
